run_id,start_time,metrics.val_accuracy,params.C,params.max_iter,params.seed
3b329cd608f94e2a904c412b8bda9d61,2026-03-01 17:46:29.271000+00:00,1.0,5.0,200,42
779c79b5033c4f89a5b8298f6c615984,2026-03-01 17:46:26.158000+00:00,0.9666666666666667,2.0,200,42
1b7a864f4fac4b9a9340004905584f5b,2026-03-01 17:46:23.147000+00:00,0.9666666666666667,0.5,200,42
fcfb34ddec2b45798f271ef81b8722ad,2026-03-01 17:46:20.084000+00:00,0.9666666666666667,0.1,200,42
e75e5562557e42509ccdb35ced722d1e,2026-03-01 17:32:57.557000+00:00,0.9666666666666667,1.0,200,42
